date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2022-08-28,2020-01-01,970.0,3.133900148368666e-06,3.1068384801694784e-11,5.883518482899514e-10,1.8733586709341282e-06,0.9999949921215999,1.6053745627577686e-13
2022-09-04,2020-01-01,977.0,2.655207544989085e-06,2.2099207090247965e-11,3.7389602725984745e-10,1.1820200237488042e-06,0.9999961623763287,1.0724713660047984e-13
2022-09-11,2020-01-01,984.0,2.249632738571092e-06,1.57193495403681e-11,2.376098513321837e-10,7.45810485778716e-07,0.9999970043033748,7.172019400961095e-14
2022-09-18,2020-01-01,991.0,1.9060077108220714e-06,1.1181301470516537e-11,1.5100034546312367e-10,4.705783828746901e-07,0.9999976232516767,4.7961521212680197e-14
2022-09-25,2020-01-01,998.0,1.6148701056893098e-06,7.953349692171823e-12,9.596025073248779e-11,2.969171967282214e-07,0.999998088108752,3.197436217633018e-14
2022-10-02,2020-01-01,1005.0,1.3682027886189433e-06,5.657281021249962e-12,6.098243493016368e-11,1.8734351151502876e-07,0.9999984443870389,2.131624898584952e-14
2022-10-09,2020-01-01,1012.0,1.1592131464656798e-06,4.024068767478498e-12,3.8754140966721847e-11,1.1820665012332055e-07,0.999998722537411,1.421083658812997e-14
2022-10-16,2020-01-01,1019.0,9.821460758266475e-07,2.8623518021360756e-12,2.462813035488969e-11,7.458390670054496e-08,0.9999989432425174,9.547907931840842e-15
2022-10-23,2020-01-01,1026.0,8.321255239873415e-07,2.0360132895805913e-12,1.565109595264347e-11,4.7059609636371814e-08,0.9999991207971729,6.4392878850558255e-15
2022-10-30,2020-01-01,1033.0,7.050202267141878e-07,1.4482321760762484e-12,9.9462197469839e-12,2.969282331552535e-08,0.9999992652755514,4.218844395210904e-15
2022-11-06,2020-01-01,1040.0,5.973299500107461e-07,1.030138846651923e-12,6.320789611852089e-12,1.873504125808401e-08,0.9999993839276549,2.886578086182958e-15
2022-11-13,2020-01-01,1047.0,5.060891056751401e-07,7.327457842947349e-13,4.016840721127385e-12,1.1821097597258915e-08,0.9999994820850451,1.9984004095138883e-15
2022-11-20,2020-01-01,1054.0,4.287850878638674e-07,5.21207774381187e-13,2.5526888417782486e-12,7.458662290786016e-09,0.9999995637531746,1.3322670484227698e-15
2022-11-27,2020-01-01,1061.0,3.632890826500114e-07,3.7073913799016424e-13,1.6222251983629012e-12,4.706131717065489e-09,0.9999996320027917,8.881780928787906e-16
2022-12-04,2020-01-01,1068.0,3.077974457011325e-07,2.63709625374599e-13,1.030918661984443e-12,2.9693897656931806e-09,0.9999996892318692,6.661336077726987e-16
2022-12-11,2020-01-01,1075.0,2.60782034028685e-07,1.8757870091236664e-13,6.551453392638601e-13,1.8735717622688416e-09,0.999999737343551,4.440890932111873e-16
2022-12-18,2020-01-01,1082.0,2.209481242222124e-07,1.334261831329827e-13,4.1634265450022936e-13,1.1821523603567562e-09,0.9999997778691735,2.2204455560322332e-16
2022-12-25,2020-01-01,1089.0,1.8719875842941386e-07,9.49070771149002e-14,2.645843516988259e-13,7.458930701382515e-10,0.9999998120549887,2.2204456319352536e-16
2023-01-01,2020-01-01,1096.0,1.5860453630895124e-07,6.750813841118307e-14,1.6814246158809854e-13,4.706300877034278e-10,0.9999998409245978,2.2204456960360876e-16
2023-01-08,2020-01-01,1103.0,1.3437802112868533e-07,4.801906106390972e-14,1.0685396578080518e-13,2.9694963970957326e-10,0.9999998653248744,0.0
2023-01-15,2020-01-01,1110.0,1.1385205523055835e-07,3.4156329459641514e-14,6.790533368111928e-14,1.8736389893036517e-10,0.9999998859604788,0.0
